collection_date,route_id,route_short_name,route_long_name,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-05-14,S028B-207,,,10,1,-9.71,0.4
2026-05-14,S028E-207,,,11,1,-7.38,0.633333333
2026-05-14,S028F-203,,,9,1,1.3,1.3
2026-05-14,S029-202,,,11,1,-5.17,-0.366666667
2026-05-14,S029E-203,,,7,1,-0.75,-0.75
2026-05-14,S029G-207,,,12,1,5.7,6.75
2026-05-14,S030-203,,,12,1,15.06,23.96666667
2026-05-14,S031A-203,,,11,1,5.04,5.216666667
2026-05-14,S031B-203,,,23,2,-2.07,1.45
2026-05-14,S031G-207,,,12,1,3.32,4.1
2026-05-14,S032-203,,,11,1,-0.05,-0.05
2026-05-14,S032A-203,,,27,2,3.88,5.55
2026-05-14,S033-203,,,15,1,-3.04,1.65
2026-05-14,S033D-203,,,9,1,-0.0,0.6
2026-05-14,S034-202,,,9,1,4.02,5.883333333
2026-05-14,S035-203,,,6,1,-2.95,-2.95
2026-05-14,S036-203,,,12,1,8.95,10.3
2026-05-14,S036A-203,,,9,1,1.41,3.716666667
2026-05-14,S038-203,,,6,1,1.55,1.55
2026-05-14,S040-221,,,23,2,3.72,7.533333333
2026-05-14,S042-203,,,16,1,3.55,8.116666667
2026-05-14,S042B-202,,,12,1,-1.57,-1.566666667
2026-05-14,S044A-221,,,10,1,-2.02,-0.266666667
2026-05-14,S045-203,,,13,1,-2.45,0.533333333
2026-05-14,S045D-221,,,12,1,-2.77,7.033333333
2026-05-14,S046-202,,,12,1,1.24,3.6
2026-05-14,S046B-203,,,11,1,6.13,9.466666667
2026-05-14,S046G-221,,,13,1,6.72,10.65
2026-05-14,S046X-221,,,12,1,-1.12,-1.05
2026-05-14,S047A-221,,,16,1,-3.75,3.216666667
2026-05-14,S047C-221,,,14,1,-0.58,1.95
2026-05-14,S049-203,,,14,1,3.85,6.516666667
2026-05-14,S049C-221,,,17,1,-5.02,0.35
2026-05-14,S050-221,,,14,1,-3.23,0.216666667
2026-05-14,S050B-203,,,24,2,-2.5,11.46666667
2026-05-14,S051B-202,,,8,1,-4.23,-4.233333333
2026-05-14,S052-202,,,9,1,-1.23,1.833333333
2026-05-14,S053A-203,,,25,2,0.1,6.933333333
2026-05-14,S053E-202,,,10,1,-0.01,2.6
2026-05-14,S053F-203,,,11,1,10.25,12.1
2026-05-14,S054-202,,,20,2,-4.58,1.266666667
2026-05-14,S055-203,,,12,1,7.93,8.75
2026-05-14,S056-203,,,11,1,3.78,6.316666667
2026-05-14,S056E-203,,,17,1,-0.0,12.63333333
2026-05-14,S057-202,,,10,1,1.79,4.4
2026-05-14,S058-203,,,6,1,-5.62,-5.616666667
2026-05-14,S059-203,,,9,1,1.3,4.966666667
2026-05-14,S060-203,,,28,2,-6.76,0.85
2026-05-14,S060A-203,,,7,1,6.1,8.533333333
2026-05-14,S060K-202,,,11,1,3.28,3.5
2026-05-14,S061-203,,,21,2,-4.4,9.316666667
2026-05-14,S061A-203,,,11,1,7.97,8.85
2026-05-14,S061G-203,,,12,1,1.33,2.666666667
2026-05-14,S061J-203,,,11,1,8.35,11.5
2026-05-14,S062-203,,,18,2,3.64,6.8
2026-05-14,S062B-202,,,2,1,-1.52,-1.5166666666666666
2026-05-14,S062C-203,,,8,1,-5.58,-5.583333333
2026-05-14,S063-203,,,7,1,11.66,12.85
2026-05-14,S064-203,,,17,1,-6.05,14.01666667
2026-05-14,S065-202,,,11,1,-1.78,0.516666667
2026-05-14,S066-202,,,11,1,-3.34,0.716666667
2026-05-14,S067A-202,,,10,1,-3.73,-2.433333333
2026-05-14,S068-203,,,16,1,-5.87,-2.516666667
2026-05-14,S069-203,,,11,1,6.73,12.43333333
2026-05-14,S070-203,,,10,1,-5.6,-5.6
2026-05-14,S070A-203,,,10,1,-3.65,0.5
2026-05-14,S071-203,,,13,1,-0.64,2.433333333
2026-05-14,S072-202,,,12,1,-8.85,-5.733333333
2026-05-14,S072D-203,,,23,2,-0.9,5.083333333
2026-05-14,S073-202,,,10,1,-5.49,5.6
2026-05-14,S073A-202,,,12,1,0.71,3.166666667
2026-05-14,S073H-203,,,14,2,0.01,1.866666667
2026-05-14,S074-203,,,13,1,-9.84,1.4
2026-05-14,S074D-203,,,12,1,-27.18,-27.18333333
2026-05-14,S075-203,,,14,1,5.93,11.36666667
2026-05-14,S075B-203,,,11,1,-14.81,-5.266666667
2026-05-14,S076A-203,,,18,2,-10.36,0.3
2026-05-14,S076B-218,,,12,1,-0.99,0.966666667
2026-05-14,S078-203,,,9,1,1.37,5.383333333
2026-05-14,S079-203,,,11,1,-0.13,-0.133333333
2026-05-14,S080-202,,,11,1,1.63,1.9
2026-05-14,S081-202,,,10,1,2.91,4.85
2026-05-14,S081A-202,,,12,1,0.68,0.683333333
2026-05-14,S082-202,,,22,2,-6.14,-3.816666667
2026-05-14,S083-202,,,8,1,-0.11,-0.033333333
2026-05-14,S084-202,,,12,1,5.28,5.383333333
2026-05-14,S087-202,,,15,1,0.53,4.733333333
2026-05-14,S087C-217,,,5,1,-1.02,-1.016666667
2026-05-14,S088-217,,,7,1,-0.38,-0.033333333
2026-05-14,S089-202,,,9,1,2.09,5.5
2026-05-14,S089D-217,,,4,1,-9.8,-9.8
2026-05-14,S093-217,,,11,1,-0.82,-0.3
2026-05-14,S094-217,,,5,1,0.5,0.5
2026-05-14,S095-217,,,5,1,-4.5,-4.5
2026-05-14,S096-217,,,9,1,-9.94,-9.066666667
2026-05-14,S213-202,,,15,1,-7.31,2.916666667
2026-05-14,S220-217,,,10,1,-15.24,-12.63333333
2026-05-14,S400-205,,,8,1,-3.36,-1.333333333
2026-05-14,S401-205,,,11,1,0.62,0.616666667
2026-05-14,S402-202,,,11,1,1.11,2.283333333
2026-05-14,S403-203,,,10,1,-0.53,0.25
2026-05-14,S404-203,,,12,1,7.01,14.4
2026-05-14,S405-203,,,9,1,-0.02,2.65
2026-05-14,S406-203,,,11,1,5.35,10.9
2026-05-14,S407-202,,,11,2,1.06,3.95
2026-05-14,S408-202,,,10,1,5.92,7.166666667
2026-05-14,S409-202,,,9,1,-0.77,1.3
2026-05-14,S410-205,,,11,1,0.81,3.683333333
2026-05-14,S411-202,,,12,1,-6.12,0.3
2026-05-14,S412-202,,,16,1,1.57,2.4
2026-05-14,S413-202,,,23,2,5.69,10.61666667
2026-05-14,S414-202,,,11,1,3.64,8.15
2026-05-14,S416-205,,,11,1,10.89,19.71666667
2026-05-14,S417-202,,,30,2,4.09,8.066666667
2026-05-14,S418-202,,,24,2,1.43,6.116666667
2026-05-14,S419-202,,,12,1,7.99,10.85
2026-05-14,S420-221,,,6,1,-6.33,-6.333333333
2026-05-14,S421-221,,,10,1,7.86,7.916666667
2026-05-14,S423-221,,,10,1,2.83,3.333333333
2026-05-14,S424-221,,,10,1,2.08,2.116666667
2026-05-14,S425-221,,,15,2,7.82,9.116666666666667
2026-05-14,S426-221,,,14,1,1.75,2.133333333
2026-05-14,S427-221,,,13,1,-0.91,6.6
2026-05-14,S428-221,,,9,1,-3.06,0.116666667
2026-05-14,S429-221,,,12,1,7.92,8.533333333
2026-05-14,S430-221,,,10,1,-6.06,4.033333333
2026-05-14,S431-221,,,9,1,3.49,3.783333333
2026-05-14,S433-221,,,11,1,-0.2,0.6
2026-05-14,S434-221,,,19,2,-4.49,-3.2
2026-05-14,S435-221,,,9,1,-0.9,-0.9
2026-05-14,S436-221,,,10,1,-6.57,-6.566666667
2026-05-14,S437-221,,,9,1,-4.29,4.1
2026-05-14,S438-218,,,11,1,-1.65,0.083333333
2026-05-14,S439-221,,,6,1,-3.27,-3.266666667
2026-05-14,S440-205,,,14,1,-0.97,3.783333333
2026-05-14,S441-205,,,11,1,3.55,5.466666667
2026-05-14,S442-205,,,11,1,6.59,8.833333333
2026-05-14,S443-205,,,8,1,0.11,1.066666667
2026-05-14,S444-205,,,9,1,0.71,1.166666667
2026-05-14,S445-205,,,9,1,2.79,3.016666667
2026-05-14,S449-202,,,12,1,-15.35,0.166666667
2026-05-14,S454-203,,,2,1,10.2,10.2
2026-05-14,S455-203,,,9,1,0.56,1.45
2026-05-14,S456-203,,,7,1,30.94,31.05
2026-05-14,S457-203,,,11,1,-3.23,3.566666667
2026-05-14,S458-203,,,4,1,9.48,11.51666667
2026-05-14,S459-203,,,14,1,22.39,28.3
2026-05-14,S461-203,,,11,2,24.42,30.6
2026-05-14,S462-203,,,7,1,0.34,5.3
2026-05-14,S463-203,,,14,2,12.9,17.93333333
2026-05-14,S464-203,,,9,1,10.07,11.7
2026-05-14,S465-203,,,10,1,8.04,9.166666667
2026-05-14,S466-202,,,13,1,19.1,24.18333333
2026-05-14,S467-202,,,13,1,-1.78,1.033333333
2026-05-14,S469-203,,,14,1,16.98,20.01666667
2026-05-14,S477-203,,,11,1,3.76,4.7
2026-05-14,S481-202,,,9,1,0.5,0.5
2026-05-14,S500-202,,,17,2,-3.93,4.733333333
2026-05-14,S501-202,,,14,2,-1.02,1.916666667
2026-05-14,S505-202,,,10,1,9.25,10.05
2026-05-14,S510-202,,,27,2,2.05,10.18333333
2026-05-14,S511-202,,,8,1,-1.32,-1.316666667
2026-05-14,S512-202,,,14,1,-0.24,6.366666667
2026-05-14,S513-202,,,12,1,2.35,3.033333333
2026-05-14,S514-202,,,12,1,-2.33,2.6
2026-05-14,S515-202,,,22,2,3.34,7.033333333
2026-05-14,S516-202,,,17,1,6.74,10.98333333
2026-05-14,S520-202,,,11,1,5.16,8.983333333
2026-05-14,S521-202,,,15,1,12.24,17.21666667
2026-05-14,S522G-221,,,12,1,1.99,11.1
2026-05-14,S522N-202,,,14,1,6.43,14.15
2026-05-14,S523-202,,,17,1,9.07,13.13333333
2026-05-14,S524-202,,,11,1,4.91,7.833333333
2026-05-14,S525-202,,,11,1,1.08,3.2
2026-05-14,S529-218,,,9,1,-13.42,-9.7
2026-05-14,S530-202,,,9,1,3.08,3.35
2026-05-14,S531-202,,,7,1,0.45,0.533333333
2026-05-14,S540-202,,,18,2,-18.23,-18.15
2026-05-14,S541-202,,,7,1,0.53,0.533333333
2026-05-14,S542-202,,,20,2,-4.09,-0.383333333
2026-05-14,S543-202,,,9,1,-0.08,-0.083333333
2026-05-14,S544-202,,,23,2,1.18,4.883333333
2026-05-14,S545-202,,,14,1,0.41,5.15
2026-05-14,S546-202,,,26,2,3.21,8.083333333
2026-05-14,S547-202,,,40,3,3.63,6.033333333
2026-05-14,S548-202,,,10,1,-1.47,-0.616666667
2026-05-14,S549-202,,,9,1,4.05,4.05
2026-05-14,S550-202,,,9,1,-0.67,-0.666666667
2026-05-14,S813-202,,,22,3,-1.87,4.716666667
2026-05-14,STH-201,STH,STH,2420,146,0.93,69.43333333333334
2026-05-14,TMK-202,TMK,TMK,740,102,0.59,8.766666667
2026-05-14,WEST-201,WEST,WEST,1713,132,0.4,32.53333333333333
2026-05-14,WX1-207,WX1,WX1,1027,140,-0.73,17.45
2026-05-15,101-202,101,101,100,9,-0.97,10.866666666666667
2026-05-15,105-202,105,105,822,95,-1.01,15.083333333333334
2026-05-15,106-202,106,106,263,31,-3.37,5.866666666666666
2026-05-15,111-203,111,111,232,27,2.95,12.9
2026-05-15,112-203,112,112,426,55,1.02,11.3
2026-05-15,114-203,114,114,258,31,2.0,11.933333333333334
2026-05-15,116-203,116,116,158,23,1.6,10.4
2026-05-15,11T-207,11T,11T,889,89,0.34,15.516666666666667
2026-05-15,11W-207,11W,11W,852,85,0.82,16.966666666666665
2026-05-15,12-207,12,12,1065,112,-0.55,71.55
2026-05-15,122-202,122,122,182,24,1.31,12.783333333333331
2026-05-15,123-202,123,123,192,22,2.07,23.28333333333333
2026-05-15,125-202,125,125,376,34,0.01,15.316666666666666
2026-05-15,126-203,126,126,224,23,9.58,111.76666666666668
2026-05-15,128-202,128,128,233,24,8.66,38.71666666666667
2026-05-15,13-203,13,13,1001,101,1.24,30.0
2026-05-15,135-203,135,135,638,78,0.83,21.33333333333333
2026-05-15,14-202,14,14,991,108,1.06,28.58333333333333
2026-05-15,143-203,143,143,306,48,-0.18,6.1
2026-05-15,145-203,145,145,482,56,0.42,22.966666666666665
2026-05-15,147-203,147,147,462,55,1.97,12.1
2026-05-15,148-203,148,148,120,18,4.0,63.31666666666667
2026-05-15,149-203,149,149,439,44,0.89,17.516666666666666
2026-05-15,152-203,152,152,407,46,1.36,23.35
2026-05-15,154-203,154,154,449,53,3.28,25.7
2026-05-15,161-203,161,161,183,27,-1.57,7.866666666666666
2026-05-15,162-202,162,162,524,63,0.4,39.48333333333333
2026-05-15,170-203,170,170,232,30,-0.6,10.15
2026-05-15,171-203,171,171,189,15,-1.85,11.216666666666669
2026-05-15,172-203,172,172,412,47,1.81,8.683333333333334
2026-05-15,18-202,18,18,1589,166,-0.16,15.983333333333333
2026-05-15,186-203,186,186,210,26,-1.17,4.466666666666667
2026-05-15,191-203,191,191,214,23,1.31,22.83333333333333
2026-05-15,195-203,195,195,809,71,1.75,23.133333333333333
2026-05-15,20-202,20,20,827,106,0.06,13.016666666666667
2026-05-15,209-203,209,209,110,8,2.58,17.933333333333334
2026-05-15,22N-202,22N,22N,717,75,-0.83,22.95
2026-05-15,22R-202,22R,22R,879,86,-0.93,17.016666666666666
2026-05-15,24B-202,24B,24B,969,97,-0.11,23.0
2026-05-15,24R-202,24R,24R,830,87,-0.33,15.8
2026-05-15,252-202,252,252,27,2,-5.93,4.616666666666666
2026-05-15,253-202,253,253,34,3,-5.16,2.3833333333333333
2026-05-15,25B-202,25B,25B,1321,145,-1.32,13.783333333333331
2026-05-15,25L-202,25L,25L,1354,146,0.96,12.366666666666667
2026-05-15,27H-202,27H,27H,875,92,-2.21,16.866666666666667
2026-05-15,27T-202,27T,27T,37,3,-2.4,4.933333333333334
2026-05-15,27W-202,27W,27W,902,92,-0.67,15.65
2026-05-15,295-202,295,295,677,70,-1.18,16.95
2026-05-15,298-221,298,298,553,55,0.98,41.13333333333333
2026-05-15,30-202,30,30,1246,135,0.25,20.616666666666667
2026-05-15,309-203,309,309,855,66,-4.05,21.4
2026-05-15,309X-203,309X,309X,27,2,-4.72,8.116666666666667
2026-05-15,31-203,31,31,1037,111,0.78,18.383333333333333
2026-05-15,311-203,311,311,310,30,-4.78,28.216666666666665
2026-05-15,313-203,313,313,389,41,1.17,68.98333333333333
2026-05-15,314-203,314,314,419,51,2.94,79.58333333333333
2026-05-15,32-203,32,32,844,91,7.65,53.333333333333336
2026-05-15,321-202,321,321,521,42,-0.83,22.15
2026-05-15,323-221,323,323,598,65,-0.24,61.15
2026-05-15,324-203,324,324,230,26,1.47,14.516666666666667
2026-05-15,325-203,325,325,986,87,2.85,37.41666666666666
2026-05-15,326-203,326,326,462,62,-4.35,64.48333333333333
2026-05-15,33-203,33,33,1451,135,2.95,23.616666666666667
2026-05-15,35-205,35,35,862,105,0.01,52.68333333333333
2026-05-15,351-205,351,351,382,40,2.68,78.25
2026-05-15,352-205,352,352,427,31,-0.84,12.85
2026-05-15,353-205,353,353,475,61,-1.48,30.03333333333333
2026-05-15,355-205,355,355,644,67,-0.88,13.483333333333333
2026-05-15,36-203,36,36,1004,106,2.67,39.66666666666666
2026-05-15,362-203,362,362,555,66,2.11,13.033333333333331
2026-05-15,363-203,363,363,236,29,0.44,15.583333333333334
2026-05-15,364-203,364,364,529,63,0.12,9.433333333333334
2026-05-15,365-203,365,365,719,73,2.01,20.48333333333333
2026-05-15,366-203,366,366,645,73,0.04,43.833333333333336
2026-05-15,37-203,37,37,1021,112,1.15,23.8
2026-05-15,372-203,372,372,270,32,0.78,9.266666666666667
2026-05-15,373-203,373,373,218,27,0.93,29.016666666666666
2026-05-15,376-203,376,376,326,33,3.0,16.5
2026-05-15,377-203,377,377,314,35,-3.39,9.066666666666666
2026-05-15,378-203,378,378,194,21,1.89,11.266666666666667
2026-05-15,379-203,379,379,312,32,-2.2,10.55
2026-05-15,38-203,38,38,1131,124,1.46,27.166666666666668
2026-05-15,39-203,39,39,1109,110,1.39,21.516666666666666
2026-05-15,391-203,391,391,287,39,0.1,10.433333333333334
2026-05-15,392-203,392,392,315,42,2.89,10.95
2026-05-15,393-203,393,393,260,39,0.53,8.6
2026-05-15,394-203,394,394,218,24,-0.16,4.633333333333334
2026-05-15,395-203,395,395,35,3,4.46,8.683333333333334
2026-05-15,396-203,396,396,144,14,4.34,15.0
2026-05-15,501-217,501,501,222,28,3.54,10.183333333333334
2026-05-15,502-217,502,502,463,50,1.35,16.666666666666668
2026-05-15,50A-217,50A,50A,445,52,-0.41,11.4
2026-05-15,50B-217,50B,50B,314,40,-0.98,5.8
2026-05-15,64-202,64,64,1125,148,-0.56,12.333333333333334
2026-05-15,65-202,65,65,1277,131,1.44,26.366666666666667
2026-05-15,66-203,66,66,1103,120,-0.63,19.58333333333333
2026-05-15,67A-202,67A,67A,893,75,0.92,24.4
2026-05-15,67B-202,67B,67B,253,34,1.58,28.03333333333333
2026-05-15,68-202,68,68,815,97,-3.92,16.066666666666666
2026-05-15,70-205,70,70,2128,196,1.36,26.58333333333333
2026-05-15,70H-205,70H,70H,41,3,-0.1,4.716666666666667
2026-05-15,711-221,711,711,297,32,2.12,23.05
2026-05-15,712-221,712,712,341,30,5.05,61.38333333333333
2026-05-15,72C-205,72C,72C,596,68,1.51,16.766666666666666
2026-05-15,72M-205,72M,72M,505,57,2.72,17.75
2026-05-15,72X-205,72X,72X,244,19,5.85,27.58333333333333
2026-05-15,733-221,733,733,301,35,3.05,28.3
2026-05-15,734-221,734,734,341,46,0.52,8.716666666666667
2026-05-15,735-221,735,735,398,49,-0.46,11.716666666666669
2026-05-15,738-221,738,738,354,46,-1.8,10.266666666666667
2026-05-15,739-221,739,739,223,23,1.46,10.183333333333334
2026-05-15,74-221,74,74,1042,112,0.21,20.933333333333334
2026-05-15,744-221,744,744,444,50,-0.22,9.566666666666666
2026-05-15,747-221,747,747,524,62,-0.05,6.666666666666667
2026-05-15,75-202,75,75,1483,142,-0.64,13.2
2026-05-15,751-202,751,751,265,33,0.63,20.416666666666668
2026-05-15,755-202,755,755,498,57,-1.17,12.083333333333334
2026-05-15,76-202,76,76,1036,125,-0.04,15.95
2026-05-15,774-202,774,774,130,12,-0.54,6.033333333333333
2026-05-15,775-202,775,775,201,17,0.18,13.733333333333333
2026-05-15,781-202,781,781,453,51,0.08,71.96666666666667
2026-05-15,782-221,782,782,332,30,-1.28,23.35
2026-05-15,783-221,783,783,217,25,1.48,26.133333333333333
2026-05-15,801-202,801,801,473,60,0.13,14.166666666666666
2026-05-15,802-202,802,802,53,4,-4.81,2.8833333333333333
2026-05-15,805-202,805,805,78,11,2.22,30.433333333333334
2026-05-15,806-202,806,806,237,32,3.23,18.316666666666663
2026-05-15,807-202,807,807,219,29,3.18,12.05
2026-05-15,814-202,814,814,664,77,1.7,39.55
2026-05-15,82-202,82,82,928,112,0.97,19.516666666666666
2026-05-15,83-203,83,83,1246,122,3.33,20.9
2026-05-15,842-202,842,842,95,11,-1.4,5.85
2026-05-15,843-202,843,843,403,52,0.71,10.466666666666669
2026-05-15,845-203,845,845,174,23,-0.57,5.216666666666667
2026-05-15,856-203,856,856,948,89,2.29,26.466666666666665
2026-05-15,861-203,861,861,668,67,0.76,11.3
2026-05-15,865-203,865,865,479,62,0.75,17.816666666666666
2026-05-15,866-203,866,866,564,52,0.88,21.816666666666663
2026-05-15,871-202,871,871,582,72,-0.68,17.516666666666666
2026-05-15,878-203,878,878,630,77,1.44,60.71666666666667
2026-05-15,883-203,883,883,319,48,0.64,12.433333333333334
2026-05-15,884-203,884,884,150,18,-0.27,10.016666666666667
2026-05-15,885-203,885,885,152,18,-1.56,13.4
2026-05-15,888-203,888,888,135,17,-4.53,2.6
2026-05-15,889-203,889,889,416,59,-0.81,11.15
2026-05-15,901-203,901,901,520,65,-1.56,14.666666666666666
2026-05-15,902-203,902,902,367,51,-3.12,7.066666666666666
2026-05-15,906-203,906,906,502,51,2.43,60.7
2026-05-15,907-203,907,907,457,56,-1.66,9.95
2026-05-15,917-203,917,917,647,61,1.42,24.35
2026-05-15,923-202,923,923,784,85,-2.12,10.816666666666666
2026-05-15,926-203,926,926,470,59,0.02,7.683333333333334
2026-05-15,928-203,928,928,217,27,-1.77,11.916666666666666
2026-05-15,931-203,931,931,227,22,-3.48,11.666666666666666
2026-05-15,933-203,933,933,388,39,-3.03,7.25
2026-05-15,939-203,939,939,90,7,-4.35,4.666666666666667
2026-05-15,94-203,94,94,878,106,0.79,18.066666666666663
2026-05-15,941-203,941,941,592,58,1.53,37.43333333333333
2026-05-15,95B-203,95B,95B,739,77,-0.89,37.05
2026-05-15,95C-203,95C,95C,611,67,-2.24,12.066666666666666
2026-05-15,966-203,966,966,376,37,-2.94,11.7
2026-05-15,97B-203,97B,97B,639,71,-0.03,15.85
2026-05-15,97R-203,97R,97R,635,70,-0.12,10.133333333333333
2026-05-15,981-221,981,981,593,73,2.38,17.916666666666668
2026-05-15,982-221,982,982,657,69,0.05,21.28333333333333
2026-05-15,983-221,983,983,602,65,-0.03,10.35
2026-05-15,984-221,984,984,139,18,2.53,21.066666666666663
2026-05-15,985-221,985,985,450,57,-0.14,13.116666666666667
2026-05-15,986-221,986,986,135,14,1.3,8.683333333333334
2026-05-15,988-221,988,988,105,11,-0.7,9.95
2026-05-15,989-218,989,989,156,23,-2.73,7.7
2026-05-15,995-203,995,995,324,39,1.41,7.366666666666666
2026-05-15,996-203,996,996,49,6,1.63,7.416666666666667
2026-05-15,997-203,997,997,51,6,-1.45,11.35
2026-05-15,998-203,998,998,146,22,-1.32,4.866666666666666
2026-05-15,999-203,999,999,190,27,2.48,60.78333333333333
2026-05-15,AIR-203,AIR,AIR,869,93,-0.32,19.816666666666663
2026-05-15,CTY-202,CTY,CTY,1057,119,-3.78,24.08333333333333
2026-05-15,DEV-209,DEV,DEV,4,2,7.5,8.0
2026-05-15,EAST-201,EAST,EAST,3965,178,0.92,75.9
2026-05-15,INN-202,INN,INN,1730,186,-2.67,12.433333333333334
2026-05-15,MTIA-209,MTIA,MTIA,11,2,4.63,11.0
2026-05-15,NX1-203,NX1,NX1,2617,277,1.3,31.08333333333333
2026-05-15,NX2-207,NX2,NX2,1969,212,-0.77,80.38333333333334
2026-05-15,ONE-201,ONE,ONE,2684,108,1.18,117.98333333333332
2026-05-15,OUT-202,OUT,OUT,1606,160,-2.79,11.75
2026-05-15,RANG-209,RANG,RANG,25,1,0.0,0.0
2026-05-15,RBN-402,RBN,RBN,74,26,1.54,8.4
2026-05-15,RBO-402,RBO,RBO,32,10,2.05,7.666666666666667
2026-05-15,S001-203,,,10,1,1.58,1.8333333333333333
2026-05-15,S001E-203,,,15,1,19.21,24.466666666666665
2026-05-15,S001F-203,,,12,1,6.11,7.733333333333333
2026-05-15,S001N-203,,,11,1,0.25,0.4666666666666667
2026-05-15,S002-218,,,8,1,0.16,1.3833333333333333
2026-05-15,S002A-203,,,12,1,-3.1,-0.5333333333333333
2026-05-15,S002D-203,,,11,1,2.7,4.116666666666666
2026-05-15,S002F-203,,,9,1,2.63,3.533333333333333
2026-05-15,S003-203,,,11,1,-3.29,-1.5333333333333334
2026-05-15,S003C-203,,,14,1,0.54,0.6666666666666666
2026-05-15,S003D-203,,,9,1,4.37,5.683333333333334
2026-05-15,S004F-203,,,6,1,5.43,5.433333333333334
2026-05-15,S005-218,,,12,1,13.05,19.05
2026-05-15,S005B-203,,,9,1,21.97,22.433333333333334
2026-05-15,S006-218,,,15,1,8.96,10.166666666666666
2026-05-15,S006A-203,,,10,1,20.4,20.666666666666668
2026-05-15,S006B-203,,,16,1,2.82,11.133333333333333
2026-05-15,S006C-203,,,28,2,8.01,15.35
2026-05-15,S007-218,,,8,1,-5.24,-0.4
2026-05-15,S007F-203,,,30,3,8.66,17.883333333333333
2026-05-15,S008-218,,,14,1,3.34,5.366666666666666
2026-05-15,S008C-203,,,8,1,1.22,1.2666666666666666
2026-05-15,S009-203,,,11,1,1.78,9.583333333333334
2026-05-15,S009A-218,,,12,1,2.01,2.6666666666666665
2026-05-15,S009C-203,,,12,1,3.85,5.066666666666666
2026-05-15,S010-218,,,7,1,2.16,6.8
2026-05-15,S010A-203,,,12,1,0.29,0.8666666666666667
2026-05-15,S010B-202,,,12,1,0.57,6.4
2026-05-15,S011-203,,,10,1,-10.24,1.3
2026-05-15,S011A-218,,,9,1,2.74,3.85
2026-05-15,S012-218,,,16,1,5.27,6.516666666666667
2026-05-15,S012A-203,,,14,1,-3.26,0.65
2026-05-15,S012G-203,,,10,1,-1.16,0.8833333333333333
2026-05-15,S013-203,,,31,3,1.31,14.0
2026-05-15,S013A-218,,,10,1,3.13,6.483333333333333
2026-05-15,S013D-203,,,13,1,7.43,12.066666666666666
2026-05-15,S014-202,,,11,1,1.11,7.5
2026-05-15,S014A-218,,,10,1,4.95,6.266666666666667
2026-05-15,S014D-203,,,10,1,3.06,8.8
2026-05-15,S014I-203,,,13,1,2.86,3.183333333333333
2026-05-15,S015-203,,,12,1,-7.8,-7.8
2026-05-15,S015B-203,,,13,1,2.16,2.8
2026-05-15,S015C-202,,,11,1,12.61,12.833333333333334
2026-05-15,S015E-203,,,9,1,1.53,2.033333333333333
2026-05-15,S015G-203,,,10,1,5.65,5.833333333333333
2026-05-15,S016E-203,,,19,2,0.17,3.966666666666667
2026-05-15,S017-202,,,26,2,5.37,7.366666666666666
2026-05-15,S017B-218,,,10,1,-3.15,2.6166666666666667
2026-05-15,S017F-203,,,34,3,3.13,7.15
2026-05-15,S018-218,,,9,1,-0.45,0.4166666666666667
2026-05-15,S019-218,,,10,1,1.12,3.45
2026-05-15,S019A-218,,,9,1,2.89,3.6
2026-05-15,S020-203,,,13,1,-11.3,2.033333333333333
2026-05-15,S020A-218,,,9,1,-0.06,1.3333333333333333
2026-05-15,S020J-203,,,13,1,-1.44,-0.3
2026-05-15,S021-218,,,11,1,5.13,6.3
2026-05-15,S022-202,,,10,1,2.6,7.533333333333333
2026-05-15,S022A-218,,,15,1,-3.76,-1.5666666666666669
2026-05-15,S022C-203,,,10,1,-1.18,-0.3166666666666666
2026-05-15,S023A-202,,,13,1,-0.97,2.566666666666667
2026-05-15,S023B-203,,,9,1,-6.16,-5.45
2026-05-15,S024B-218,,,12,1,1.51,8.183333333333334
2026-05-15,S025-203,,,14,1,2.02,8.05
2026-05-15,S025A-203,,,5,1,5.49,41.36666666666667
2026-05-15,S025B-203,,,7,1,-1.96,-1.7166666666666666
2026-05-15,S025E-218,,,14,1,-4.99,1.4333333333333331
2026-05-15,S026-203,,,10,1,1.91,2.816666666666667
2026-05-15,S026D-218,,,15,1,0.78,6.483333333333333
2026-05-15,S027E-218,,,10,1,-1.41,0.85
2026-05-15,S027H-203,,,12,1,5.25,6.983333333333333
2026-05-15,S028-202,,,22,2,6.06,15.183333333333334
2026-05-15,S028A-218,,,9,1,-2.66,0.95
2026-05-15,S028B-207,,,12,1,-5.74,1.4
2026-05-15,S028E-207,,,11,1,-9.8,2.6333333333333333
2026-05-15,S028F-203,,,12,1,5.85,7.7
2026-05-15,S029-202,,,14,1,-4.5,-0.8166666666666667
2026-05-15,S029E-203,,,11,1,0.67,1.3166666666666669
2026-05-15,S029G-207,,,13,1,5.18,6.633333333333334
2026-05-15,S030-203,,,12,1,4.42,5.933333333333334
2026-05-15,S031A-203,,,9,1,13.69,15.083333333333334
2026-05-15,S031B-203,,,29,2,0.67,6.8
2026-05-15,S031G-207,,,12,1,6.06,7.3
2026-05-15,S032-203,,,13,1,4.88,5.466666666666667
2026-05-15,S032A-203,,,24,2,7.0,10.033333333333331
2026-05-15,S033-203,,,14,1,3.3,7.383333333333334
2026-05-15,S033D-203,,,10,1,4.36,5.55
