collection_date,collection_day_status,is_model_baseline_day,route_id,service_type,route_display_name,is_special_route,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-05-10,likely_complete,True,S549-202,Unknown / unmatched route,S549-202,True,13,1,-6.038461538230769,-0.316666667
2026-05-10,likely_complete,True,S550-202,Unknown / unmatched route,S550-202,True,13,1,-6.893589743923077,-0.016666667
2026-05-10,likely_complete,True,STH-201,Train / Rail,STH,True,4522,162,0.06479802447678018,78.66666667
2026-05-10,likely_complete,True,TMK-202,Bus,TMK,False,1207,151,0.5022783761781275,15.16666667
2026-05-10,likely_complete,True,WEST-201,Train / Rail,WEST,False,3793,140,0.35175762370920116,28.65
2026-05-10,likely_complete,True,WX1-207,Bus,WX1,False,1818,216,-3.2967730106485145,6.633333333
2026-05-11,likely_complete,True,101-202,Bus,101,False,196,18,-4.183333333642857,8.633333333
2026-05-11,likely_complete,True,105-202,Bus,105,False,1108,117,-2.691937424725632,23.55
2026-05-11,likely_complete,True,106-202,Bus,106,False,331,37,-4.473514602296072,4.4
2026-05-11,likely_complete,True,111-203,Bus,111,False,283,35,1.410365135533569,13.06666667
2026-05-11,likely_complete,True,112-203,Bus,112,False,557,69,-0.25771992814183126,10.81666667
2026-05-11,likely_complete,True,114-203,Bus,114,False,362,42,-0.33604972377348064,5.633333333
2026-05-11,likely_complete,True,116-203,Bus,116,False,220,31,-0.3209090908818182,3.783333333
2026-05-11,likely_complete,True,11T-207,Bus,11T,False,1101,103,-2.3002724795867393,8.233333333
2026-05-11,likely_complete,True,11W-207,Bus,11W,False,1143,102,-1.3344561097261591,61.55
2026-05-11,likely_complete,True,12-207,Bus,12,False,1469,133,-1.4392443839169502,19.0
2026-05-11,likely_complete,True,122-202,Bus,122,False,255,30,0.4796732026,10.03333333
2026-05-11,likely_complete,True,123-202,Bus,123,False,251,30,-0.37695883133466135,9.516666667
2026-05-11,likely_complete,True,125-202,Bus,125,False,525,44,1.4279999998685713,17.25
2026-05-11,likely_complete,True,126-203,Bus,126,False,308,30,3.480627705704545,13.76666667
2026-05-11,likely_complete,True,128-202,Bus,128,False,340,30,9.345735294047058,39.2
2026-05-11,likely_complete,True,13-203,Bus,13,False,1504,136,-1.2203789893949468,68.85
2026-05-11,likely_complete,True,135-203,Bus,135,False,848,101,-1.5733687106933962,12.86666667
2026-05-11,likely_complete,True,14-202,Bus,14,False,1288,135,-3.055615941965062,13.8
2026-05-11,likely_complete,True,143-203,Bus,143,False,426,60,-0.4947574335258216,8.933333333
2026-05-11,likely_complete,True,145-203,Bus,145,False,641,71,-1.4396255849453978,12.81666667
2026-05-11,likely_complete,True,147-203,Bus,147,False,598,68,1.0269230769063546,14.93333333
2026-05-11,likely_complete,True,148-203,Bus,148,False,80,14,-0.8235416667625,1.883333333
2026-05-11,likely_complete,True,149-203,Bus,149,False,679,70,-1.8288414334948455,13.23333333
2026-05-11,likely_complete,True,152-203,Bus,152,False,560,58,-0.6436011904660714,32.55
2026-05-11,likely_complete,True,154-203,Bus,154,False,654,68,-0.15259938842507648,13.05
2026-05-11,likely_complete,True,161-203,Bus,161,False,246,34,-2.462466124682927,2.633333333
2026-05-11,likely_complete,True,162-202,Bus,162,False,687,74,-0.6861475012736535,13.33333333
2026-05-11,likely_complete,True,170-203,Bus,170,False,259,34,-1.5402831403243245,4.25
2026-05-11,likely_complete,True,171-203,Bus,171,False,227,19,-1.766372980969163,10.23333333
2026-05-11,likely_complete,True,172-203,Bus,172,False,553,68,1.5840566607088606,16.53333333
2026-05-11,likely_complete,True,18-202,Bus,18,False,2058,208,-2.672400388729349,13.5
2026-05-11,likely_complete,True,186-203,Bus,186,False,256,33,-2.5257161458476562,5.216666667
2026-05-11,likely_complete,True,191-203,Bus,191,False,279,27,-0.12240143359139787,13.41666667
2026-05-11,likely_complete,True,195-203,Bus,195,False,963,76,-2.1962616822699896,52.5
2026-05-11,likely_complete,True,20-202,Bus,20,False,1024,129,-1.8495768229160157,9.216666667
2026-05-11,likely_complete,True,209-203,Bus,209,False,191,14,1.5866492144554976,15.75
2026-05-11,likely_complete,True,22N-202,Bus,22N,False,981,93,-3.503703703672783,10.66666667
2026-05-11,likely_complete,True,22R-202,Bus,22R,False,1104,99,-2.9058725845036233,17.8
2026-05-11,likely_complete,True,24B-202,Bus,24B,False,1382,125,-3.1646888567308253,17.78333333
2026-05-11,likely_complete,True,24R-202,Bus,24R,False,1202,110,-1.1858430393693844,68.76666667
2026-05-11,likely_complete,True,252-202,Bus,252,False,73,6,-1.9372146118767122,6.95
2026-05-11,likely_complete,True,253-202,Bus,253,False,93,8,-0.2297491039139785,6.116666667
2026-05-11,likely_complete,True,25B-202,Bus,25B,False,1672,175,-2.019816586925239,73.71666667
2026-05-11,likely_complete,True,25L-202,Bus,25L,False,1700,176,-1.6582156862964705,44.05
2026-05-11,likely_complete,True,27H-202,Bus,27H,False,1122,108,-2.4125965537620324,40.73333333
2026-05-11,likely_complete,True,27T-202,Bus,27T,False,99,9,-5.756397306070707,6.35
2026-05-11,likely_complete,True,27W-202,Bus,27W,False,1138,110,-2.0200937317434096,22.23333333
2026-05-11,likely_complete,True,295-202,Bus,295,False,1254,118,-3.6127192982073364,20.31666667
2026-05-11,likely_complete,True,298-221,Bus,298,False,789,82,-0.6656104773789607,8.066666667
2026-05-11,likely_complete,True,30-202,Bus,30,False,1544,161,-2.7154684801405438,10.0
2026-05-11,likely_complete,True,309-203,Bus,309,False,1242,89,-5.769082125655395,20.58333333
2026-05-11,likely_complete,True,309X-203,Bus,309X,False,49,4,-4.732653060877551,8.65
2026-05-11,likely_complete,True,31-203,Bus,31,False,1323,126,-2.065696649063492,14.66666667
2026-05-11,likely_complete,True,311-203,Bus,311,False,504,48,-8.402513227438492,10.71666667
2026-05-11,likely_complete,True,313-203,Bus,313,False,504,51,-2.3089947089920635,12.95
2026-05-11,likely_complete,True,314-203,Bus,314,False,589,69,0.5286926995178269,13.6
2026-05-11,likely_complete,True,32-203,Bus,32,False,1154,118,-0.1949306759159445,36.33333333
2026-05-11,likely_complete,True,321-202,Bus,321,False,809,60,-3.226782035315204,16.9
2026-05-11,likely_complete,True,323-221,Bus,323,False,759,84,-0.7900527009604743,27.48333333
2026-05-11,likely_complete,True,324-203,Bus,324,False,355,42,0.25450704234647886,28.35
2026-05-11,likely_complete,True,325-203,Bus,325,False,1287,107,-1.1725718725928516,22.96666667
2026-05-11,likely_complete,True,326-203,Bus,326,False,554,74,-6.612093862841155,14.45
2026-05-11,likely_complete,True,33-203,Bus,33,False,1772,146,-0.7062170805016931,21.3
2026-05-11,likely_complete,True,35-205,Bus,35,False,1146,123,-0.9649941825724259,21.53333333
2026-05-11,likely_complete,True,351-205,Bus,351,False,595,61,-1.5366666666403361,19.35
2026-05-11,likely_complete,True,352-205,Bus,352,False,627,54,-3.2320308344992026,12.46666667
2026-05-11,likely_complete,True,353-205,Bus,353,False,628,69,-0.5819532908200638,32.56666667
2026-05-11,likely_complete,True,355-205,Bus,355,False,812,83,1.1863711000665025,48.43333333
2026-05-11,likely_complete,True,36-203,Bus,36,False,1285,113,-1.6684306096513617,24.18333333
2026-05-11,likely_complete,True,362-203,Bus,362,False,702,81,0.8008547008404558,13.66666667
2026-05-11,likely_complete,True,363-203,Bus,363,False,307,36,-0.08165038010423452,7.933333333
2026-05-11,likely_complete,True,364-203,Bus,364,False,666,73,-1.382632632671171,13.73333333
2026-05-11,likely_complete,True,365-203,Bus,365,False,952,86,0.46106442579726886,12.56666667
2026-05-11,likely_complete,True,366-203,Bus,366,False,840,90,-0.715238095327381,13.83333333
2026-05-11,likely_complete,True,37-203,Bus,37,False,1341,127,-0.6226199353527219,23.1
2026-05-11,likely_complete,True,372-203,Bus,372,False,364,43,-0.053159340673076906,7.983333333
2026-05-11,likely_complete,True,373-203,Bus,373,False,277,33,-0.29151624549097477,30.76666667
2026-05-11,likely_complete,True,376-203,Bus,376,False,418,40,2.1968899521507175,19.61666667
2026-05-11,likely_complete,True,377-203,Bus,377,False,412,42,-4.7119741100388355,2.166666667
2026-05-11,likely_complete,True,378-203,Bus,378,False,272,27,-1.4616421568713234,5.55
2026-05-11,likely_complete,True,379-203,Bus,379,False,412,41,-3.040574433745146,12.65
2026-05-11,likely_complete,True,38-203,Bus,38,False,1363,141,-0.6777329420498899,24.65
2026-05-11,likely_complete,True,39-203,Bus,39,False,1392,122,0.5096144636257184,19.45
2026-05-11,likely_complete,True,391-203,Bus,391,False,397,51,-0.47506297232997485,13.53333333
2026-05-11,likely_complete,True,392-203,Bus,392,False,439,52,0.9187547455854214,5.75
2026-05-11,likely_complete,True,393-203,Bus,393,False,390,50,0.6805555555153846,6.883333333
2026-05-11,likely_complete,True,394-203,Bus,394,False,319,35,-2.361233019774295,5.35
2026-05-11,likely_complete,True,395-203,Bus,395,False,66,6,-2.860101010030303,6.3
2026-05-11,likely_complete,True,396-203,Bus,396,False,206,16,0.40493527505339805,10.1
2026-05-11,likely_complete,True,501-217,Bus,501,False,317,41,2.380704521523659,11.7
2026-05-11,likely_complete,True,502-217,Bus,502,False,597,64,0.3153266330938023,16.93333333
2026-05-11,likely_complete,True,50A-217,Bus,50A,False,574,67,-1.794512195120209,7.233333333
2026-05-11,likely_complete,True,50B-217,Bus,50B,False,429,50,-2.448212898177156,5.05
2026-05-11,likely_complete,True,64-202,Bus,64,False,1428,174,-1.544514472436975,13.55
2026-05-11,likely_complete,True,65-202,Bus,65,False,1592,146,-0.6694723617933417,24.21666667
2026-05-11,likely_complete,True,66-203,Bus,66,False,1385,131,-2.485691937454874,8.966666667
2026-05-11,likely_complete,True,67A-202,Bus,67A,False,1117,91,-1.9911817366830797,21.01666667
2026-05-11,likely_complete,True,67B-202,Bus,67B,False,291,29,1.0119129437216494,18.95
2026-05-11,likely_complete,True,68-202,Bus,68,False,1099,116,-4.127555353297543,10.98333333
2026-05-11,likely_complete,True,70-205,Bus,70,False,2766,222,-1.3038684019898772,72.3
2026-05-11,likely_complete,True,711-221,Bus,711,False,433,45,0.19765204002540412,12.56666667
2026-05-11,likely_complete,True,712-221,Bus,712,False,437,41,-0.43413424860869565,8.416666667
2026-05-11,likely_complete,True,72C-205,Bus,72C,False,758,78,0.16662269131134566,32.21666667
2026-05-11,likely_complete,True,72M-205,Bus,72M,False,591,59,0.45953186688663283,15.98333333
2026-05-11,likely_complete,True,72X-205,Bus,72X,False,522,35,-0.23346104722413796,50.16666667
2026-05-11,likely_complete,True,733-221,Bus,733,False,401,45,-0.22481296760099753,8.433333333
2026-05-11,likely_complete,True,734-221,Bus,734,False,391,50,0.10234441604347826,12.33333333
2026-05-11,likely_complete,True,735-221,Bus,735,False,457,53,-1.4534281546717727,9.766666667
2026-05-11,likely_complete,True,738-221,Bus,738,False,399,50,-1.8030075187744359,8.183333333
2026-05-11,likely_complete,True,739-221,Bus,739,False,313,29,2.8964856233290734,102.8666667
2026-05-11,likely_complete,True,74-221,Bus,74,False,1386,133,-2.819733044768398,13.31666667
2026-05-11,likely_complete,True,744-221,Bus,744,False,586,65,-0.06436291239249148,61.15
2026-05-11,likely_complete,True,747-221,Bus,747,False,640,79,-1.2224218750015625,3.55
2026-05-11,likely_complete,True,75-202,Bus,75,False,1877,167,-2.2468833244144912,17.71666667
2026-05-11,likely_complete,True,751-202,Bus,751,False,376,43,-0.8674202128271277,15.2
2026-05-11,likely_complete,True,755-202,Bus,755,False,646,69,-1.6841331269117648,5.85
2026-05-11,likely_complete,True,76-202,Bus,76,False,1335,145,-1.0928714107161048,13.4
2026-05-11,likely_complete,True,774-202,Bus,774,False,245,25,-0.9420408163102041,8.866666667
2026-05-11,likely_complete,True,775-202,Bus,775,False,333,30,0.4570570570510511,13.38333333
2026-05-11,likely_complete,True,781-202,Bus,781,False,571,59,-2.2288966725621715,11.21666667
2026-05-11,likely_complete,True,782-221,Bus,782,False,445,40,-2.635093633047191,53.58333333
2026-05-11,likely_complete,True,783-221,Bus,783,False,289,30,-1.4805074970934258,7.05
2026-05-11,likely_complete,True,801-202,Bus,801,False,611,69,-0.6861156574222586,10.48333333
2026-05-11,likely_complete,True,802-202,Bus,802,False,121,11,-1.3878787878181817,5.083333333
2026-05-11,likely_complete,True,805-202,Bus,805,False,113,14,-4.280383480530973,8.866666667
2026-05-11,likely_complete,True,806-202,Bus,806,False,283,38,1.1095995288833922,7.25
2026-05-11,likely_complete,True,807-202,Bus,807,False,280,39,3.1366666666214287,11.51666667
2026-05-11,likely_complete,True,814-202,Bus,814,False,820,93,0.4150203252012195,13.16666667
2026-05-11,likely_complete,True,82-202,Bus,82,False,1207,136,-0.1471002485517813,18.43333333
2026-05-11,likely_complete,True,83-203,Bus,83,False,1535,139,1.986905537515961,22.01666667
2026-05-11,likely_complete,True,842-202,Bus,842,False,139,19,0.2955635491726619,9.966666667
2026-05-11,likely_complete,True,843-202,Bus,843,False,537,62,0.3112662941992551,14.13333333
2026-05-11,likely_complete,True,845-203,Bus,845,False,242,28,-0.5934573002644629,15.36666667
2026-05-11,likely_complete,True,856-203,Bus,856,False,1183,105,1.9574668921327134,23.31666667
2026-05-11,likely_complete,True,861-203,Bus,861,False,829,80,0.9298150382074789,11.91666667
2026-05-11,likely_complete,True,865-203,Bus,865,False,608,77,-0.2550438595986842,18.6
2026-05-11,likely_complete,True,866-203,Bus,866,False,1017,95,-0.3378564404523107,12.43333333
2026-05-11,likely_complete,True,871-202,Bus,871,False,792,92,-0.5313131312689394,16.4
2026-05-11,likely_complete,True,878-203,Bus,878,False,803,96,-0.2750103777795766,13.98333333
2026-05-11,likely_complete,True,883-203,Bus,883,False,428,61,-0.48823987539018693,12.1
2026-05-11,likely_complete,True,884-203,Bus,884,False,227,27,-0.9555066079603525,9.433333333
2026-05-11,likely_complete,True,885-203,Bus,885,False,209,27,-0.6510366825885169,13.53333333
2026-05-11,likely_complete,True,888-203,Bus,888,False,197,23,-4.924788494121827,5.416666667
2026-05-11,likely_complete,True,889-203,Bus,889,False,580,73,-1.5970977011603449,5.933333333
2026-05-11,likely_complete,True,901-203,Bus,901,False,662,79,-1.3938821752039277,11.21666667
2026-05-11,likely_complete,True,902-203,Bus,902,False,512,67,-1.8939453125019532,3.616666667
2026-05-11,likely_complete,True,906-203,Bus,906,False,640,64,-0.18200520829218753,11.45
2026-05-11,likely_complete,True,907-203,Bus,907,False,607,76,-1.9455244371153215,9.633333333
2026-05-11,likely_complete,True,917-203,Bus,917,False,862,82,-1.2616395978932715,26.48333333
2026-05-11,likely_complete,True,923-202,Bus,923,False,935,96,-2.88122994653369,10.56666667
2026-05-11,likely_complete,True,924-202,Bus,924,False,203,18,-4.7041050906305415,13.58333333
2026-05-11,likely_complete,True,926-203,Bus,926,False,585,71,-0.472022792034188,5.883333333
2026-05-11,likely_complete,True,928-203,Bus,928,False,313,38,-0.8299254526709265,19.43333333
2026-05-11,likely_complete,True,931-203,Bus,931,False,330,33,-2.491868686757576,7.95
2026-05-11,likely_complete,True,933-203,Bus,933,False,624,58,-1.3080929487852564,11.23333333
2026-05-11,likely_complete,True,939-203,Bus,939,False,157,14,-2.259447982898089,8.316666667
2026-05-11,likely_complete,True,94-203,Bus,94,False,1083,123,0.6732686979704524,19.48333333
2026-05-11,likely_complete,True,941-203,Bus,941,False,759,76,0.7795125164492754,15.8
2026-05-11,likely_complete,True,95B-203,Bus,95B,False,956,99,-1.3000871687269875,23.36666667
2026-05-11,likely_complete,True,95C-203,Bus,95C,False,767,81,-1.4958061711525423,22.9
2026-05-11,likely_complete,True,966-203,Bus,966,False,794,73,-5.108837111651133,10.23333333
2026-05-11,likely_complete,True,97B-203,Bus,97B,False,832,89,-0.0347956730985577,31.41666667
2026-05-11,likely_complete,True,97R-203,Bus,97R,False,781,87,-0.5500213402202304,27.03333333
2026-05-11,likely_complete,True,981-221,Bus,981,False,751,93,2.606280514723036,19.08333333
2026-05-11,likely_complete,True,982-221,Bus,982,False,888,92,0.6843280781092342,17.71666667
2026-05-11,likely_complete,True,983-221,Bus,983,False,716,73,0.12278864064664805,18.75
2026-05-11,likely_complete,True,984-221,Bus,984,False,183,19,0.7604735880546448,21.15
2026-05-11,likely_complete,True,985-221,Bus,985,False,580,72,-0.06293103444310348,16.63333333
2026-05-11,likely_complete,True,986-221,Bus,986,False,192,20,0.7765625000312499,12.25
2026-05-11,likely_complete,True,988-221,Bus,988,False,161,18,-2.6012422360559007,9.25
2026-05-11,likely_complete,True,989-218,Bus,989,False,223,29,-0.30754857980717487,19.55
2026-05-11,likely_complete,True,995-203,Bus,995,False,421,48,1.080760095064133,22.86666667
2026-05-11,likely_complete,True,996-203,Bus,996,False,74,8,-0.5545045044324324,3.166666667
2026-05-11,likely_complete,True,997-203,Bus,997,False,72,7,-3.5879629630277776,6.35
2026-05-11,likely_complete,True,998-203,Bus,998,False,215,28,-0.6531782946930232,10.38333333
2026-05-11,likely_complete,True,999-203,Bus,999,False,172,24,-0.8337209302209302,6.266666667
2026-05-11,likely_complete,True,AIR-203,Bus,AIR,False,1111,106,-1.3783678367668768,13.25
2026-05-11,likely_complete,True,CTY-202,Bus,CTY,False,1169,126,-6.359224408322498,15.31666667
2026-05-11,likely_complete,True,DEV-209,Ferry,DEV,False,73,5,3.599315068479452,10.0
2026-05-11,likely_complete,True,EAST-201,Train / Rail,EAST,False,5675,138,0.35468722467066083,74.28333333
2026-05-11,likely_complete,True,GULF-209,Ferry,GULF,False,207,3,0.0,0.0
2026-05-11,likely_complete,True,HOBS-209,Ferry,HOBS,False,11,2,7.749999999727273,8.083333333
2026-05-11,likely_complete,True,HUIA-404,Train / Rail,HUIA,False,12,2,132.308333315,242.2333333
2026-05-11,likely_complete,True,INN-202,Bus,INN,False,2160,209,-4.657577160514352,10.31666667
2026-05-11,likely_complete,True,MTIA-209,Ferry,MTIA,False,203,7,2.5722495894827584,15.0
2026-05-11,likely_complete,True,NX1-203,Bus,NX1,False,3773,386,-10.719595370637954,52.36666667
2026-05-11,likely_complete,True,NX2-207,Bus,NX2,False,3042,299,-2.8014628533846153,58.05
